# r16.field_registry.v1 (2026-09-14, D-115 two-tier; grades capped at EXPLORATORY_REPRODUCED; CLAIM_CANDIDATE requires separate approval)
pattern_id	tier	kind	axis_name	lineage	n_sections	n_patients	resolution_support	top_markers	geometry	effect_size	null_type	null_draws	null_p	fdr_q	cross_patient_shape_corr	residual_dimension	uncertainty_ci95	evidence_grade	notes
R16P064	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SERF1A;FAM153B;USP17L19;FAM72D;TAF11L4;TAF11L9;HEATR3;GK;PCDHA5;AC084121.13	NA	0.358	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.93;best_axis=ILC(0.03)_UNEXPLAINED
R16P065	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	ITM2C;FABP1;ZG16;UBC;KRT8;S100A6;FXYD3;LGALS4;CFL1;SLC25A5	NA	0.554	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.96;best_axis=Plasma(0.53)_explained
R16P066	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	TMSB10;PIGR;SAT1;TAGLN2;HSPB1;TXN;ALDOA;LCN2;HSPE1;TMA7	NA	0.316	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.76;best_axis=Epi(0.06)_UNEXPLAINED
R16P067	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	TMSB10;PIGR;TAGLN2;SAT1;HSPB1;CFL1;TMA7;PSAP;ALDOA;ACTG1	NA	0.377	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.78;best_axis=Plasma(0.45)_UNEXPLAINED
R16P068	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	LYZ;MT1G;PHGR1;MT1E;RARRES1;SLPI;PABPC1;SLC39A4;SLC6A20;GDF15	NA	0.707	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Epi(-0.08)_UNEXPLAINED
R16P069	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	COL1A2;COL3A1;COL1A1;IGFBP7;COL6A3;SPARC;DCN;GREM1;IGKC;DEPRECATED_ENSG00000170345	NA	0.433	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.97;best_axis=Plasma(0.51)_explained
R16P070	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	TPT1;EEF2;ACTG1;UBC;S100A6;SLC25A5;SERF2;UBA52;PABPC1;RAN	NA	0.272	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.98;best_axis=Stromal(0.07)_UNEXPLAINED
R16P071	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	S100A6;UBC;MUC2;TPT1;TMSB10;ACTG1;ALDOA;GAPDH;EEF2;KRT8	NA	0.433	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.98;best_axis=Plasma(-0.01)_UNEXPLAINED
R16P072	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	VIM;CLU;IGFBP7;IGFBP5;C7;DPT;FLNA;C3;TIMP3;KLF2	NA	0.377	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.90;best_axis=Stromal(0.30)_UNEXPLAINED
R16P073	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SLC25A5;S100A6;ALDOA;UBC;CFL1;FXYD3;ACTG1;KRT8;MUC2;S100A14	NA	0.390	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.82;best_axis=Epi(0.11)_UNEXPLAINED
R16P074	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	CFD;DCN;FLNA;ACTA2;FBLN1;MYL9;IGFBP5;MYH11;TNXB;CLEC3B	NA	0.605	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.92;best_axis=Stromal(0.04)_UNEXPLAINED
R16P075	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	IGKC;PTGDS;CD74;TPT1;TMSB4X;DCN;CFD;IGHA1;LAPTM5;TMSB10	NA	0.658	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.97;best_axis=Plasma(0.54)_explained
R16P076	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SLC25A5;KRT8;IFI6;RAN;ACTG1;GSTP1;PABPC1;ALDOA;MYC;S100A6	NA	0.492	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.77;best_axis=Epi(0.06)_UNEXPLAINED
R16P077	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	IGFBP7;CCN2;SERF1A;SPARC;COL3A1;VIM;DCN;COL1A2;UBC;CCN1	NA	0.536	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.96;best_axis=Stromal(0.41)_UNEXPLAINED
R16P078	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	ACTA2;IGKC;DES;FLNA;MYH11;IGHG3;TAGLN;UBC;ACTG2;MYLK	NA	0.576	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(0.41)_UNEXPLAINED
R16P079	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	ACTG1;KRT8;CLDN4;DPEP1;TGFBI;S100A6;S100A11;IER3;PPDPF;AHCY	NA	0.404	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.97;best_axis=Epi(0.11)_UNEXPLAINED
R16P080	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	FN1;IGFBP7;SPARC;IGFBP5;COL3A1;BGN;COL1A2;COL1A1;IGFBP3;SULF1	NA	0.571	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.50;purity=0.96;best_axis=Plasma(0.76)_explained
R16P081	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	MYC;ACTG1;KRT18;CLDN4;AREG;PTGES3;IFITM3;KRT8;RHOB;TUBA1C	NA	0.496	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.94;best_axis=Stromal(0.16)_UNEXPLAINED
R16P082	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SLC25A5;HIST1H1E;HIST1H1C;TMA7;AREG;HIST1H4A;HIST1H1B;AHCY;RAN;HIST1H4D	NA	0.688	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=1.00;purity=0.99;best_axis=Epi(0.03)_UNEXPLAINED
R16P083	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	LTB;LAPTM5;CORO1A;PTGDS;CD74;CD37;CIITA;HLA-DMA;LSP1;CXCR4	NA	0.767	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=B(1.58)_explained
R16P084	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	REG3A;SLC25A5;RAN;IFI6;GSTP1;IGHJ6;AXIN2;LRATD1;HIST1H4A;DPEP1	NA	0.541	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.99;best_axis=ILC(-0.01)_UNEXPLAINED
R16P085	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SERF1A;FABP1;CFD;LGALS4;FXYD3;IGHA1;UBC;DEPRECATED_ENSG00000170345;TPT1;KRT8	NA	0.428	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.99;best_axis=Plasma(0.17)_UNEXPLAINED
R16P086	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	PTGDS;LAPTM5;CD37;CORO1A;LTB;CLU;CIITA;NIBAN3;CXCR4;HLA-DOA	NA	0.724	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.85;best_axis=B(0.38)_UNEXPLAINED
R16P087	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	RAN;ALDOA;S100A14;SLC25A5;KRT8;HSPA5;ENO1;DEPRECATED_ENSG00000170345;EIF5A;PHGDH	NA	0.501	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.91;best_axis=Epi(0.03)_UNEXPLAINED
R16P088	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	RAN;ALDOA;S100A14;SLC25A5;DEPRECATED_ENSG00000170345;PHGDH;KRT8;HSPA5;ENO1;PLAUR	NA	0.293	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.98;best_axis=Epi(-0.09)_UNEXPLAINED
R16P089	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	RAN;EIF5A;SLC25A5;ALDOA;S100A14;HSPA5;KRT8;SERF2;SNRPD1;S100A6	NA	0.467	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.96;best_axis=Epi(0.20)_UNEXPLAINED
R16P090	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	COL3A1;FN1;IGKC;COL1A1;IGHG1;COL1A2;IGKV1D-12;ACTA2;CCN2;IGLC3	NA	0.411	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.96;best_axis=Plasma(0.44)_UNEXPLAINED
R16P091	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	TPT1;TMSB4X;PTGDS;IGHG1;IGLC1;CD74;IGLC3;ACTB;EEF1A1;IGKC	NA	0.563	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.97;best_axis=Plasma(0.42)_UNEXPLAINED
R16P092	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	IGFBP7;MYL9;ACTA2;MYH11;VIM;TAGLN;FLNA;MCAM;BGN;HSPB1	NA	0.499	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Stromal(0.48)_UNEXPLAINED
R16P093	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	TNC;COL3A1;BGN;COL1A2;COL6A3;CCN2;IGFBP5;IGKC;DUSP1;DCN	NA	0.142	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.76;best_axis=Plasma(0.10)_UNEXPLAINED
R16P094	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	REG1A;LYZ;SERPINA1;DNAJB1;SPINK1;REG3A;PIGR;WFDC2;ENC1;ELF3	NA	0.563	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.97;best_axis=Plasma(0.11)_UNEXPLAINED
R16P095	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	PHGR1;S100A10;FABP1;LGALS4;NUPR1;CEACAM6;GOLM1;CDHR2;FXYD3;CDH17	NA	0.437	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Epi(0.04)_UNEXPLAINED
R16P096	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	REG1A;BEX5;HSPA1B;DNAJB1;LYZ;AGR2;REG3A;HSPB1;HSPD1;PTP4A1	NA	0.203	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.82;best_axis=Epi(0.15)_UNEXPLAINED
R16P097	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	S100A14;TFF1;HSPA5;POLRMT;GSTP1;LGALS4;ASCL2;PRSS33;LYZ;S100A6	NA	0.444	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=1.00;purity=0.93;best_axis=T(-0.06)_UNEXPLAINED
R16P098	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SLC25A5;ALDOA;SERF2;VIPR2;MESP1;S100A14;FAM9A;RAN;THAP10;ACTG1	NA	0.295	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.78;best_axis=Plasma(0.02)_UNEXPLAINED
R16P099	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	VIM;POSTN;FTL;C1QB;TYROBP;C1QA;LAPTM5;C1QC;GPNMB;B2M	NA	0.475	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.92;best_axis=Stromal(0.23)_UNEXPLAINED
R16P100	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	COL14A1;SFRP2;C7;CLU;MGP;SERPINF1;IGF1;HSPB6;A2M;AEBP1	NA	0.662	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.86;best_axis=Stromal(0.49)_UNEXPLAINED
R16P101	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	COL1A2;SULF1;COL11A1;THBS1;ACTA2;ANTXR1;DCN;FN1;SFRP4;COL12A1	NA	0.736	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.99;best_axis=Stromal(0.20)_UNEXPLAINED
R16P102	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	FTL;IGHG2;SLC25A5;EEF1A1;IGKC;EEF2;MYC;IGHA1;PABPC1;IGLC2	NA	0.582	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.50;purity=0.81;best_axis=Plasma(0.20)_UNEXPLAINED
R16P103	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SPARC;COL1A2;COL1A1;COL3A1;COL5A1;BGN;LUM;THBS2;FN1;AEBP1	NA	0.521	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.93;best_axis=Stromal(0.40)_UNEXPLAINED
R16P104	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SERF1A;FAM153B;SLC25A5;GSTP1;KRT8;UBC;ACTG1;EEF2;RACK1;S100A6	NA	0.341	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.50;purity=0.77;best_axis=Epi(0.06)_UNEXPLAINED
R16P105	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	S100A14;S100A6;MUC2;KRT19;TFF1;REG4;KLK14;RFX2;HBEGF;PADI1	NA	0.192	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.83;best_axis=ILC(-0.03)_UNEXPLAINED
R16P106	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	TFF1;KRT8;S100A6;REG4;CRIP1;TFF3;TSPAN8;PLEC;MALL;KRT20	NA	0.371	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(0.60)_explained
R16P107	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SLC26A2;HMGCS2;ZG16;CKB;SELENBP1;MT2A;SERF1A;SLC37A2;PIGR;MT1G	NA	0.672	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.98;best_axis=ILC(0.04)_UNEXPLAINED
R16P108	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	PNMA5;UBD;ENO1;IGFBP2;CD74;MT1G;CCL20;HLA-DRA;AREG;DEPRECATED_ENSG00000170345	NA	0.482	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.90;best_axis=Mye(0.01)_UNEXPLAINED
R16P109	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	MUC1;LEFTY1;TFF3;PIGR;ERBB2;TPT1;PPP1R1B;SERINC2;EEF1A1;RAPGEFL1	NA	0.304	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.83;best_axis=Epi(0.01)_UNEXPLAINED
R16P110	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	IGFBP3;SQSTM1;LGALS4;CXCL5;C19orf33;TMSB4X;MUC5AC;TFF3;GLUL;EEF1A1	NA	0.289	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.50;purity=0.77;best_axis=Mye(0.02)_UNEXPLAINED
R16P111	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	IGKC;IGHG1;IGKV1D-12;DEPRECATED_ENSG00000211685;DEPRECATED_ENSG00000211892;IGLC2;IGHG2;IGLC3;IGKV3OR2-268;IGHV3-35	NA	0.801	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(1.55)_explained
R16P112	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SLC25A5;RAN;GSTP1;ENO1;ALDOA;S100A6;PTGES3;TMA7;CYCS;ELF3	NA	0.713	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(0.53)_explained
R16P113	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	MYL9;VIM;TAGLN;MYH11;TPM2;MCAM;ACTA2;IGFBP7;BGN;CLU	NA	0.362	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.99;best_axis=Stromal(0.83)_explained
R16P114	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	SLC25A5;VDAC1;PABPC1;TMA7;HMGN1;HSPE1;TMSB10;HNRNPA3;HSPD1;MUC12	NA	0.283	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.86;best_axis=Epi(0.16)_UNEXPLAINED
R16P115	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	ZG16;SLC26A2;SLC9A3;SLC37A2;MT1G;SLC26A3;CDHR5;UGT2B17;PITX2;ETNK1	NA	0.811	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=0.98;best_axis=Plasma(1.34)_explained
R16P116	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	2/3	FCGBP;PIGR;IFI27;CDC42EP5;CD74;FAM3D;ZG16B;HLA-DMA;SOD1;ATP8B1	NA	0.794	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Epi(0.17)_UNEXPLAINED
R16P117	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	SERF1A;FAM153B;PTGDS;CORO1A;CCL21;IGKC;LSP1;CD74;LAPTM5;ACTG1	NA	0.292	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(0.20)_UNEXPLAINED
R16P118	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	TWIST2;OR5V1;KCNJ18;ATP6V1G1;CD300LB;C12orf42;TSHB;PNMA2;CXCL10;SP4	NA	0.179	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=ILC(-0.05)_UNEXPLAINED
R16P119	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	IGKC;DEPRECATED_ENSG00000211890;ZG16;SERF1A;LGALS4;IGLC2;DEPRECATED_ENSG00000211685;JCHAIN;UGT2B17;IGHV3-30	NA	0.239	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(0.49)_UNEXPLAINED
R16P120	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	KCNC2;SV2B;OR52N5;VTN;AGTR2;DLGAP2;FOSB;CHRND;TGFB3;AL391650.1	NA	0.318	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Stromal(-0.08)_UNEXPLAINED
R16P121	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	PTGDS;CD74;CORO1A;LSP1;SERF1A;FAM153B;CCL21;LAPTM5;CD37;DEPRECATED_ENSG00000211772	NA	0.525	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=B(0.37)_UNEXPLAINED
R16P122	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	MYC;AHCY;TMSB10;TGFBI;ENO1;RAN;RACK1;SLC25A5;UBA52;EEF1B2	NA	0.249	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Epi(0.03)_UNEXPLAINED
R16P123	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	TNFRSF6B;MMP3;IL11;MT2A;IGLC2;IL24;DEPRECATED_ENSG00000211890;IGKC;CXCL8;DEPRECATED_ENSG00000170345	NA	0.787	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=1.00;purity=1.00;best_axis=Plasma(0.69)_explained
R16P124	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	EEF1B2;PABPC1;RACK1;EEF2;AHCY;EEF1A1;EIF4B;UBA52;EEF1G;TPT1	NA	0.223	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Epi(0.10)_UNEXPLAINED
R16P125	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	SELENBP1;SLC26A3;HSD11B2;ID1;FTL;ADIRF;CDHR5;S100P;SLC39A4;PHGR1	NA	0.346	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Epi(0.29)_UNEXPLAINED
R16P126	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	SLC26A3;SELENBP1;HMGCS2;PADI2;ID1;SLC39A4;ST3GAL4;NXPE4;ADIRF;HSD11B2	NA	0.601	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Epi(-0.08)_UNEXPLAINED
R16P127	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	SERF1A;FAM153B;MMP27;HIST3H2BB;PAIP1;TAF11L9;NNT;USP17L1;FAM184A;IGKV1D-12	NA	0.427	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(-0.00)_UNEXPLAINED
R16P128	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	TPM2;IGKC;DEPRECATED_ENSG00000211685;IGLC2;DEPRECATED_ENSG00000211890;SLC25A5;IGHG2;RAN;IGHG1;IGHV3-30	NA	0.570	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(0.32)_UNEXPLAINED
R16P129	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	SLC25A5;TPT1;S100A6;RAN;EEF2;ACTG1;ID1;AXIN2;GSTP1;SERF2	NA	0.443	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(0.04)_UNEXPLAINED
R16P130	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	COL3A1;COL1A2;IGKC;TPM2;UBC;DEPRECATED_ENSG00000211890;IGLC2;DEPRECATED_ENSG00000211685;IGHV3-30;IGLC3	NA	0.556	value_permutation	200	0.0050	NA	NA	axis_explained=True	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Plasma(1.34)_explained
R16P131	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	IFI6;COL1A2;COL3A1;TPM2;IFI27;TNC;BST2;COL1A1;FN1;MT1E	NA	0.506	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=Stromal(0.05)_UNEXPLAINED
R16P132	2	pattern_group	NA	HTAN_VANDERBILT_CRC	1	1	1/3	TFF3;SLC25A5;TFF1;HES6;SERF1A;LGALS4;FCGBP;XBP1;RAN;ALDOA	NA	0.351	value_permutation	200	0.0050	NA	NA	axis_explained=False	NA	DESCRIPTIVE_SINGLE_PATIENT	stable_frac=0.00;purity=1.00;best_axis=T(-0.06)_UNEXPLAINED
